Date,Open,High,Low,Close,Adj Close,Volume
07-09-2021,79.25,79.25,76.75,78.099998,75.839806,1312382
08-09-2021,78.199997,80.5,77.800003,79.349998,77.053635,2570256
09-09-2021,79.349998,79.75,78.75,79.150002,76.859421,927079
13-09-2021,78.550003,79,78,78.25,75.985466,856740
14-09-2021,78.5,79,78.099998,78.650002,76.373894,1059093
15-09-2021,78.25,81.849998,78.25,81.349998,78.99575,3568040
16-09-2021,81.5,86.5,80.400002,85.949997,83.462631,8404556
17-09-2021,86.5,86.599998,81.199997,82.300003,79.918266,5143437
20-09-2021,81.650002,82.199997,78,78.300003,76.034019,2748659
21-09-2021,78.300003,79.050003,76.900002,78.650002,76.373894,2187006
22-09-2021,79.349998,80.150002,78.550003,79.699997,77.393501,2121084
23-09-2021,80,81.099998,79.449997,79.599998,77.296394,1891579
24-09-2021,80.25,80.25,77.699997,77.900002,75.645599,1335057
27-09-2021,78.400002,79.650002,77.800003,78,75.742699,1930538
28-09-2021,78.75,79.650002,78.25,79.400002,77.102188,2159290
29-09-2021,79.349998,82,78.099998,81.650002,79.287071,2493948
30-09-2021,81.949997,83.650002,81.25,81.75,79.384178,1913536
01-10-2021,80.949997,83.5,79.949997,82.449997,80.063919,3264616
04-10-2021,82.949997,84.699997,82.849998,84.349998,81.908936,1698718
05-10-2021,84,84.900002,82.650002,83.300003,80.88932,2062060
06-10-2021,83.900002,85.75,82,82.400002,80.015366,2320761
07-10-2021,83.400002,84.800003,83.150002,84,81.569061,2710375
08-10-2021,84.949997,88.900002,83.349998,88.099998,85.550407,7814254
11-10-2021,89.5,90.150002,87.099998,87.5,84.967773,5244702
12-10-2021,87.599998,88.75,86.300003,88.099998,85.550407,2670725
13-10-2021,88.75,89.150002,87.550003,87.800003,85.259094,2206303
14-10-2021,88.050003,89.349998,88.050003,88.699997,86.133041,1842079
18-10-2021,89.849998,93.5,89.349998,93.050003,90.357162,5111377
19-10-2021,94.25,94.800003,88.5,89.400002,86.81279,3685915
20-10-2021,89,93.150002,86.849998,92.150002,89.483208,6101906
21-10-2021,93.300003,95.900002,91.400002,95.449997,92.687698,5614196
22-10-2021,96.099998,97.449997,93.849998,94.599998,91.862297,3978843
25-10-2021,95.800003,100.199997,94.099998,96.550003,93.755875,10521300
26-10-2021,96.949997,103.349998,96.5,99.900002,97.008926,11424880
27-10-2021,100.949997,103.699997,98.800003,102.550003,99.582237,3549648
28-10-2021,100.300003,101.449997,97.349998,97.849998,95.01825,3169984
29-10-2021,97.5,101.199997,93,97.5,94.678375,5564995
01-11-2021,98.599998,99.400002,97.300003,99.050003,96.183525,1463141
02-11-2021,99.300003,102.800003,99,102.349998,99.388016,3616757
03-11-2021,102.550003,104.349998,100.25,100.900002,97.97998,5180779
04-11-2021,102.5,103.349998,102.199997,102.599998,99.630783,944757
08-11-2021,103,106.400002,101.349998,105.699997,102.641068,5176918
09-11-2021,106.099998,107.150002,104.650002,106.349998,103.272263,4166530
10-11-2021,105.449997,108,99.199997,100.650002,97.737221,6168890
11-11-2021,102.300003,103.050003,100.349998,101.300003,98.368408,3467707
12-11-2021,102.5,102.75,99.800003,101.300003,98.368408,2396477
15-11-2021,102.25,102.5,98,98.900002,96.037865,1777329
16-11-2021,98.900002,99.900002,96.050003,96.650002,93.852974,2548080
17-11-2021,96.150002,98.849998,95.5,97.599998,94.775482,1724740
18-11-2021,97.199997,98.699997,95.650002,96.199997,93.415993,2805878
22-11-2021,96.900002,96.949997,89.5,90.849998,88.220825,3113280
23-11-2021,90.900002,93.800003,89.449997,93.349998,90.648476,2555397
24-11-2021,93.5,95.25,93,93.400002,90.697029,1974566
25-11-2021,93.050003,93.599998,92.050003,93,90.308609,2809101
26-11-2021,92,92,88,88.900002,86.327263,2538111
29-11-2021,87.599998,88.599998,85.050003,86.199997,83.705391,3140611
30-11-2021,86.25,88.75,85.199997,85.75,83.268417,1877521
01-12-2021,86.150002,88.25,85.699997,87.650002,85.113434,2547158
02-12-2021,87.5,88.400002,86.449997,88.099998,85.550407,1752305
03-12-2021,87.300003,90.599998,87.300003,88.550003,85.987389,2368934
06-12-2021,89,89.900002,86.800003,87.050003,84.5308,1581338
07-12-2021,88.199997,90,87.849998,89.5,86.909897,2056525
08-12-2021,90,92.900002,89.900002,92.25,89.580307,1836815
09-12-2021,92.449997,92.900002,91,92.300003,89.628868,1647424
10-12-2021,91.800003,94.699997,91.150002,94.25,91.52243,2387976
13-12-2021,95,95.349998,92.900002,93.150002,90.454269,1662171
14-12-2021,92.5,93,91.050003,92.349998,89.677414,1077721
15-12-2021,91.800003,93.050003,89.949997,90.25,87.638191,1271460
16-12-2021,91.199997,91.75,88.050003,88.650002,86.084496,1607263
17-12-2021,88.349998,88.550003,84.550003,84.849998,82.394463,2224278
20-12-2021,84.300003,84.300003,79.150002,80.099998,77.781929,2259749
21-12-2021,80.5,82.25,78.5,78.949997,76.665207,1608365
22-12-2021,78.949997,81.849998,78.699997,79.900002,77.587715,3250935
23-12-2021,80.5,82,80.199997,81.25,78.898651,1641571
24-12-2021,81.650002,81.699997,78.699997,79.449997,77.150734,2115154
27-12-2021,78.349998,80.150002,77,79.75,77.442055,1789695
28-12-2021,80.849998,81.199997,80.099998,80.800003,78.46167,1195177
29-12-2021,80.75,81.449997,80.300003,80.949997,78.607323,990376
30-12-2021,80.5,80.650002,79.599998,80.099998,77.781929,1697815
31-12-2021,80.300003,82.300003,80.199997,81.949997,79.578384,1167365
03-01-2022,81.949997,84,81.599998,83.75,81.326302,1763215
04-01-2022,84.199997,84.650002,83.150002,83.900002,81.471962,1363156
05-01-2022,83.599998,85.849998,83.400002,84.949997,82.49157,2217784
06-01-2022,83.400002,87.25,83.300003,86.599998,84.093819,2630066
07-01-2022,87,88.550003,86.5,87.599998,85.06488,2834391
10-01-2022,88,92.449997,87.949997,92.150002,89.483208,3604375
11-01-2022,92.5,92.949997,91.349998,92.099998,89.434647,2130211
12-01-2022,92.949997,93.5,92.099998,92.75,90.065842,1216765
13-01-2022,92.800003,94.599998,92.199997,93.900002,91.182564,1858412
14-01-2022,93.800003,94.599998,92.900002,93.599998,90.891243,1224917
17-01-2022,93.099998,94.699997,93,93.75,91.036903,1318028
18-01-2022,94.099998,95.800003,91.650002,92.199997,89.531754,2523293
19-01-2022,92.5,96.349998,91.550003,95.849998,93.076126,1746486
20-01-2022,95.949997,97.5,95.550003,96.650002,93.852974,3082260
21-01-2022,95.599998,95.650002,91.5,92.599998,89.920181,1962463
24-01-2022,92.599998,93.599998,90.699997,92.599998,89.920181,2601209
25-01-2022,91.849998,99.650002,91.550003,98.5,95.649437,5072707
27-01-2022,96.400002,104,96,103.5,100.504738,7884745
28-01-2022,104.300003,106.449997,102.699997,103.25,100.261971,4377863
31-01-2022,104,108.349998,103.050003,107.550003,104.437538,3441588
01-02-2022,109.400002,109.400002,102.449997,106.099998,103.029495,6480923
02-02-2022,107,110.199997,106.199997,109.349998,106.18544,2889331
03-02-2022,109.199997,111.900002,108.550003,109.599998,106.428207,3531900
04-02-2022,109.900002,111.300003,106.099998,106.599998,103.515022,3408617
07-02-2022,108.900002,117.25,108.25,112.849998,109.584152,12639740
08-02-2022,113.699997,118.349998,111.5,117.900002,114.488007,5720551
09-02-2022,118.349998,118.849998,114.5,114.849998,111.526268,3055455
10-02-2022,115.25,116.349998,113.650002,114.75,111.429169,2653552
11-02-2022,113.800003,115.5,112.400002,113.5,110.21534,2204638
14-02-2022,null,null,null,null,null,null
15-02-2022,106.5,110.5,104,110.199997,107.010841,4559465
16-02-2022,111,111.300003,106.699997,107,103.90345,2707729
17-02-2022,108,108.349998,105.349998,105.650002,102.592522,1985176
18-02-2022,105.650002,107.699997,105,105.400002,102.349754,1696304
21-02-2022,104,106.050003,102.800003,103.800003,100.796059,2439410
22-02-2022,101.400002,105.699997,99.5,104.650002,101.62146,3291436
23-02-2022,105.599998,109,104.949997,107.699997,104.583191,2369873
24-02-2022,102.550003,105.599998,100.050003,100.550003,97.640114,3995037
25-02-2022,103.599998,108.550003,103.199997,106.849998,103.75779,5752756
28-02-2022,104.199997,107.949997,104.199997,106.550003,103.466476,3201014
02-03-2022,106.199997,106.349998,101.400002,102.949997,99.97065,2999571
03-03-2022,104.800003,105.300003,102.150002,102.650002,99.679337,2623365
04-03-2022,101,103.150002,100.050003,100.5,97.59156,3226622
07-03-2022,98.699997,100.199997,91,92.699997,90.017288,5762150
08-03-2022,93.550003,98.449997,92.25,97.050003,94.241402,4480374
09-03-2022,97.949997,99.150002,96.699997,98.800003,95.940758,3009332
10-03-2022,101.800003,105.449997,101.25,101.900002,98.951042,3906193
11-03-2022,101.900002,104.599998,100.949997,104.400002,101.378693,3146116
14-03-2022,105.099998,107.449997,103.550003,106.900002,103.806343,3376350
15-03-2022,107.699997,108.900002,105.25,105.900002,102.835281,2681209
16-03-2022,107.099998,108.599998,106.900002,107.699997,104.583191,1674508
17-03-2022,109.199997,109.650002,107.400002,107.949997,104.825951,1953191
21-03-2022,108,108.349998,105.699997,106.650002,103.563583,1435345
22-03-2022,106.400002,107.5,103.5,106.800003,103.709244,2042201
23-03-2022,107.650002,109.050003,105.949997,106.25,103.175156,1677031
24-03-2022,105.949997,108.050003,105.050003,106.099998,103.029495,1702230
25-03-2022,106.5,109,106.300003,108.599998,105.457146,1598981
28-03-2022,108.699997,112.849998,107.300003,112,108.758751,2980774
29-03-2022,112,113.099998,110.75,111.5,108.273224,1905375
30-03-2022,112.199997,114.900002,112.099998,114.099998,110.797974,1776138
31-03-2022,113.199997,113.400002,111.099998,111.599998,108.370323,1794512
01-04-2022,112.699997,116.349998,111.300003,115.949997,112.594437,2287872
04-04-2022,115.75,116.949997,115.300003,116.050003,112.691551,2310204
05-04-2022,116.75,117.849998,114.5,116.050003,112.691551,1445673
06-04-2022,115.650002,120.949997,115.099998,119.800003,116.333023,3248898
07-04-2022,120,122.599998,118,119.199997,115.750381,2346063
